;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;0.0;50.0;49.59616044444948;47.50245491409415;46.620958262421574;44.863820901620215;38.8884129163238;34.454327976229344;353.000002824;353.000002824;39.0;8472.0
