;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;13083405.221155636;13030715.172908928;12494406.537532294;11345117.629111758;9788298.62424067;7003238.534122408;4447239.740378678;53469333.245653346;2220000.0;2210858.25
op_cost_fix;179748.1864864936;178936.06650082;170669.85730626096;152955.68692875287;128960.19119467412;86033.62278660182;46637.61210091083;1780285.7546564126;72150.0;25416.0
op_cost_var;256273.83259262855;214838.73953382138;199934.66258571236;219713.28443925388;186420.88108561607;123935.88233328232;70175.8353626578;934400.5933830835;239.99626756456675;3760.8426710592007
op_cost;436022.0190791221;393774.80603464134;370604.51989197335;372668.9713680068;315381.0722802902;209969.50511988415;116813.44746356863;2714686.348039496;72389.99626756457;29176.8426710592
