;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;12789253.437240181;11779574.204869637;10508015.567602362;8721845.47503997;7445182.8112692665;6433404.924893844;5260941.650798081;74792870.50967616;18240000.0;2210858.25
op_cost_fix;175214.37886079634;159652.03433819622;140053.30143430002;112522.78137877888;92845.37931308131;77250.6879068269;59179.32739291893;2490262.62037899;592800.0;25416.0
op_cost_var;259651.22875719305;237011.47253808947;207676.48450323727;165108.32646516603;130096.80343504612;112403.78069710359;85595.65094512749;1362347.56437376;58821.58977289066;3852.6135276190435
op_cost;434865.6076179894;396663.50687628565;347729.7859375373;277631.1078439449;222942.18274812744;189654.4686039305;144774.9783380464;3852610.18475275;651621.5897728907;29268.613527619043
