;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;404501024.0127584;16560000.0;2210858.25
op_cost_fix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13468045.458606614;538200.0;25416.0
op_cost_var;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9546131.139305465;31415.610076631052;3816.849212882634
op_cost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23014176.59791208;569615.6100766311;29232.849212882633
