;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;13967233.340541203;9671687.203261446;9162927.524677727;9101316.851755828;8168874.684412341;7958898.758992597;6799811.091506485;69830229.87521902;6120000.0;2210858.25
op_cost_fix;193370.7680467253;127162.84105577115;119321.24825729564;118371.63328301444;103999.75576946973;100763.36386591259;82898.16367657563;2325029.2447089967;198900.0;25416.0
op_cost_var;290283.1116137687;186829.0701077578;175010.0326235114;176065.63331943384;147134.22152597114;135924.3941831068;116445.3959260927;1214958.0270088022;12886.658985662587;3796.988235575225
op_cost;483653.879660494;313991.911163529;294331.280880807;294437.2666024483;251133.97729544085;236687.75804901938;199343.55960266833;3539987.271717799;211786.6589856626;29212.988235575227
