;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;421950429.537598;4080000.0;2210858.25
op_cost_fix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14049031.347104115;132600.0;25416.0
op_cost_var;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9582746.729497574;2222.7036548601873;4089.3968923354914
op_cost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23631778.07660169;134822.70365486018;29505.39689233549
