;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;14397335.49;14397335.49;9877173.04762495;7257425.659571497;6943043.0098603275;6485921.623351689;5845350.3148119375;69000953.47147107;6060000.0;2210858.25
op_cost_fix;200000.0;200000.0;130330.02663509049;89951.44885712591;85105.8197207849;78060.1360249898;68186.90988030276;2297418.109902389;196950.0;25416.0
op_cost_var;302561.2840748741;300325.91761975415;185749.61091095625;121108.36339928003;112629.42077152379;111676.46317602525;96382.29749186647;1197099.6591195317;12285.979829758402;3779.943191680359
op_cost;502561.2840748741;500325.91761975415;316079.63754604675;211059.81225640594;197735.2404923087;189736.59920101505;164569.20737216924;3494517.769021921;209235.9798297584;29195.94319168036
