;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;55.18239194297787;48.20436781988334;31.865358586354937;31.283919001853885;28.631258449255853;26.784684940570767;23.771064430568924;18.427533816649042;353.000002824;353.000002824;298.0;8472.0
