;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;409218820.1283337;16560000.0;2210858.25
op_cost_fix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13625126.624727475;538200.0;25416.0
op_cost_var;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9557240.276171852;22565.37441348353;3889.6540935493663
op_cost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23182366.90089933;560765.3744134835;29305.654093549365
