;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;42.8538102920045;49.4083375325727;48.567050541139245;25.57601620032185;23.62377089269868;22.51370986850782;20.660525818560515;18.1563812400513;353.000002824;353.000002824;256.0;8472.0
