;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;14397335.49;14286714.071361009;13833153.455610981;13234016.472610855;13062355.17895957;13048091.15540208;9030944.679795897;0.0;2520000.0;2210858.25
op_cost_fix;200000.0;198294.97470756437;191304.1737304931;182069.581350309;179423.73888138504;179203.88524692037;117286.97594855298;0.0;81900.0;25416.0
op_cost_var;226160.66117874053;223767.59924444297;216314.93014454792;205442.9313607591;202163.26773683194;203057.64539714143;132547.0520123818;0.0;1020.5558465970663;5689.395097732642
op_cost;426160.66117874056;422062.57395200734;407619.103875041;387512.5127110681;381587.006618217;382261.5306440618;249834.0279609348;0.0;82920.55584659707;31105.395097732642
