;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;422035069.7108954;4980000.0;2210858.25
op_cost_fix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14051849.480146859;161850.0;25416.0
op_cost_var;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9583646.926808842;1340.3437111709995;4082.330981692854
op_cost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23635496.4069557;163190.343711171;29498.330981692852
