;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;45.17309175930962;42.43177071976757;38.61375583772822;35.02840178694765;26.91758953615141;26.91758953615131;21.079547865323658;13.120309859646166;353.000002824;353.000002824;254.0;8472.0
