;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;42.553319844444246;48.34269201168133;31.79071026394279;29.83031206432391;29.592908320753608;25.999938942367432;25.190840966478145;20.724540919143905;353.000002824;353.000002824;102.0;8472.0
