;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;14397335.49;14190404.959923819;13810200.398728427;13575897.458363898;12167862.862291502;11412375.20958888;11347429.706373045;0.0;2100000.0;2210858.25
op_cost_fix;200000.0;196810.54725298344;190950.3946612589;187339.04665715052;165636.7883742179;153992.33857571607;152991.32333856449;0.0;68250.0;25416.0
op_cost_var;226045.302409489;222372.39723295765;215158.0816763862;212180.9522193277;186927.7230784132;173662.5364845742;173095.72273860156;0.0;1078.7189563675006;5689.749919756718
op_cost;426045.302409489;419182.9444859411;406108.4763376451;399519.99887647823;352564.5114526311;327654.8750602903;326087.04607716604;0.0;69328.7189563675;31105.749919756716
