;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;0.0;50.0;49.58774204967895;48.81662000884098;47.21863806940895;46.33694695954019;35.955544357817466;34.00925154123966;353.000002824;353.000002824;33.0;8472.0
