;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;35.783592801971665;39.62989200747885;34.191282419378396;33.373377299730066;32.04121339926098;30.996216500839164;29.119656959922107;26.768232129267297;353.000002824;353.000002824;125.0;8472.0
