;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;12433239.67680883;11442394.028923705;10511928.180282045;8407022.02674129;8407022.026741266;6891941.975868912;4826372.149122979;74129289.87111205;15240000.0;2210858.25
op_cost_fix;169727.08287907028;154455.02335091287;140113.60714779058;107670.35814460565;107670.35814460524;84318.19146129463;52481.239438584664;2468168.401390435;495300.0;25416.0
op_cost_var;254203.15475964063;230064.13500122353;208224.76507011;159337.7613626369;157340.83595207016;120272.18724692203;74681.23005394494;1336144.516691638;43984.22023652795;3832.0308461459085
op_cost;423930.2376387109;384519.1583521364;348338.3722179006;267008.1195072426;265011.1940966754;204590.37870821665;127162.4694925296;3804312.9180820733;539284.220236528;29248.03084614591
