;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;32.58327580386369;44.937046621623395;44.734016625204994;42.66746432656524;38.23892173218822;32.24004779866853;21.508405696650453;11.659403025227707;353.000002824;353.000002824;37.0;8472.0
