;H_ccet;H_plb;H_source;P_ccet;P_ccet_no_bonus;P_ccet_no_bonus_ext;P_ccet_no_bonus_int;P_ccet_with_bonus;P_in_hp1;P_in_hp2;P_in_hp3;P_in_hp4;P_in_hp5;P_in_hp6;P_in_hp7;P_source;P_spotmarket;Q_ccet;Q_demand;Q_in_st-tes;Q_out_hp1;Q_out_hp2;Q_out_hp3;Q_out_hp4;Q_out_hp5;Q_out_hp6;Q_out_hp7;Q_out_st-tes;Q_plb;storage_content_st-tes;Q_out_hp;P_in_hp;Emissions OM;Emissions DM
2019-01-01 00:00:00;0.0;81.54189635741443;81.54189635741443;0.0;0.0;0.0;0.0;0.0;10.889105813668598;9.86926012835586;9.723779465230741;0.0;0.0;0.0;0.0;30.482145407255203;0.0;0.0;157.89;0.0;28.73021188045254;26.039414020115757;25.655572559887975;0.0;0.0;0.0;0.0;0.0;77.46480153954371;0.0;80.42519846045627;30.4821454072552;25.13008403904974;34.61491212279301
2019-01-01 01:00:00;0.0;80.5629489889934;80.5629489889934;0.0;0.0;0.0;0.0;0.0;10.889105813668598;9.86926012835586;9.723779465230741;0.0;0.0;0.0;0.0;30.482145407255203;0.0;0.0;156.96;0.0;28.73021188045254;26.039414020115757;25.655572559887975;0.0;0.0;0.0;0.0;0.0;76.53480153954374;0.0;80.42519846045627;30.4821454072552;24.066393493263785;33.942650853468
2019-01-01 02:00:00;0.0;77.84939146501411;77.84939146501411;0.0;0.0;0.0;0.0;0.0;10.861293690656574;9.844052817358575;9.698943729840117;0.0;0.0;0.0;0.0;30.404290237855264;0.0;0.0;154.9;0.0;28.915213500518398;26.20708886356391;25.820775744154286;0.0;0.0;0.0;0.0;0.0;73.9569218917634;0.0;80.94307810823659;30.404290237855264;23.3739200332107;33.56332380659664
2019-01-01 03:00:00;0.0;63.86231541116262;63.86231541116262;0.0;0.0;0.0;0.0;0.0;10.794947197045735;9.78392016594952;9.63969748104774;0.0;0.0;0.0;0.0;30.218564844042994;0.0;0.0;143.27;0.0;29.507399934949817;26.743812637388473;26.349587787057228;0.0;0.0;0.0;0.0;0.0;60.66919964060449;0.0;82.60080035939552;30.218564844042994;20.385974755988883;31.166507989700953
2019-01-01 04:00:00;0.0;77.06050821235566;77.06050821235566;0.0;0.0;0.0;0.0;0.0;10.811013701208797;9.79848192259436;9.654044585936989;0.0;0.0;0.0;0.0;30.26354020974015;0.0;0.0;155.22;0.0;29.297248139385704;26.553343119289032;26.161925939587384;0.0;0.0;0.0;0.0;0.0;73.20748280173788;0.0;82.01251719826212;30.263540209740142;22.799126874425376;33.836531184701506
2019-01-01 05:00:00;0.0;100.1451782792596;100.1451782792596;0.0;0.0;0.0;0.0;0.0;10.833481567644546;9.818845506361287;9.674107994449487;0.0;0.0;0.0;0.0;30.326435068455318;0.0;0.0;176.6;0.0;29.100616245395823;26.375127263503934;25.986337125803594;0.0;0.0;0.0;0.0;0.0;95.13791936529663;0.0;81.46208063470334;30.326435068455318;27.283189962343926;38.51278204077005
2019-01-01 06:00:00;0.0;129.22268830575294;129.22268830575294;0.0;0.0;0.0;0.0;0.0;10.916917936680624;9.894467439353148;9.74861520062137;0.0;0.0;0.0;0.0;30.560000576655142;0.0;0.0;202.66999999999996;0.0;28.545612963497426;25.872104163639214;25.490728982398004;0.0;0.0;0.0;0.0;0.0;122.76155389046531;0.0;79.90844610953465;30.560000576655142;32.97376890335721;44.451741119782014
2019-01-01 07:00:00;0.0;132.8888782581014;132.8888782581014;0.0;0.0;0.0;0.0;0.0;10.947372003260512;9.92206925626872;9.77581014502815;0.0;0.0;0.0;0.0;30.64525140455738;0.0;0.0;205.65000000000003;0.0;28.36596948991542;25.709285636435936;25.330310528452348;0.0;0.0;0.0;0.0;0.0;126.24443434519634;0.0;79.40556565480371;30.64525140455738;33.61661049279714;45.10012443819113
2019-01-01 08:00:00;0.0;131.89422250883544;131.89422250883544;0.0;0.0;0.0;0.0;0.0;10.989700299722326;9.960433193190653;9.813608567320726;0.0;0.0;0.0;0.0;30.763742060233703;0.0;0.0;204.26000000000002;0.0;28.20697507205494;25.56518222742581;25.188331317125606;0.0;0.0;0.0;0.0;0.0;125.29951138339366;0.0;78.96048861660636;30.763742060233703;33.3203900705672;44.90640578386544
2019-01-01 09:00:00;0.0;129.7784330351512;129.7784330351512;0.0;0.0;0.0;0.0;0.0;10.989700299722326;9.960433193190653;9.813608567320726;0.0;0.0;0.0;0.0;30.763742060233703;0.0;0.0;202.25;0.0;28.20697507205494;25.56518222742581;25.188331317125606;0.0;0.0;0.0;0.0;0.0;123.28951138339364;0.0;78.96048861660636;30.763742060233703;33.03086754832316;44.80199552714856
2019-01-01 10:00:00;0.0;129.42053829830908;129.42053829830908;0.0;0.0;0.0;0.0;0.0;10.989700299722326;9.960433193190653;9.813608567320726;0.0;0.0;0.0;0.0;30.763742060233703;0.0;0.0;201.91;0.0;28.20697507205494;25.56518222742581;25.188331317125606;0.0;0.0;0.0;0.0;0.0;122.94951138339364;0.0;78.96048861660636;30.763742060233703;32.82629099478108;45.03940276328058
2019-01-01 11:00:00;0.0;129.35738040357222;129.35738040357222;0.0;0.0;0.0;0.0;0.0;10.989700299722326;9.960433193190653;9.813608567320726;0.0;0.0;0.0;0.0;30.763742060233703;0.0;0.0;201.84999999999997;0.0;28.20697507205494;25.56518222742581;25.188331317125606;0.0;0.0;0.0;0.0;0.0;122.88951138339361;0.0;78.96048861660636;30.763742060233703;32.56347074252502;44.96952347210368
