;H_ccet;H_plb;H_source;P_ccet;P_ccet_no_bonus;P_ccet_no_bonus_ext;P_ccet_no_bonus_int;P_ccet_with_bonus;P_in_hp2;P_in_hp3;P_in_hp4;P_in_hp1;P_in_hp5;P_in_hp6;P_in_hp7;P_in_sub_hp2;P_in_sub_hp1;P_in_sub_hp3;P_in_sub_hp4;P_in_sub_hp5;P_in_sub_hp6;P_in_sub_hp7;P_source;P_spotmarket;P_sub_source;Q_ccet;Q_demand;Q_in_st-tes;Q_in_sub_st-tes;Q_out_hp2;Q_out_hp3;Q_out_hp4;Q_out_hp1;Q_out_hp5;Q_out_hp6;Q_out_hp7;Q_out_prim;Q_out_st-tes;Q_out_sub_hp2;Q_out_sub_hp1;Q_out_sub_hp3;Q_out_sub_hp4;Q_out_sub_hp5;Q_out_sub_hp6;Q_out_sub_hp7;Q_out_sub_st-tes;Q_plb;Q_prim_to_sub;Q_sub_demand;storage_content_st-tes;storage_content_sub_st-tes;Q_out_hp;P_in_hp;Q_out_sub_hp;P_in_sub_hp;Emissions OM;Emissions DM;Sub Emissions OM;Sub Emissions DM
2040-04-13 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0125;225.1125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.01;20.01;1518.114438029598;494.6318814053503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2040-04-13 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;213.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.68375;240.15375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.347;21.347;1292.9260323076962;494.60714981128007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2040-04-13 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;197.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.72625;222.53625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.781000000000002;19.781000000000002;1052.7076360060807;494.5824194537895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2040-04-13 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;178.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.34875;201.13875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.879;17.879;830.1187506242803;494.55769033281683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2040-04-13 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;179.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.422499999999996;201.8025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.938;17.938;628.9384946867492;494.53296244830017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2040-04-13 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;189.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.6925;213.2325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.954;18.954;427.1045477620148;494.5082358001778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2040-04-13 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;190.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.76;213.84000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.008000000000003;19.008000000000003;213.85069253462677;494.48351038838774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2040-04-13 15:00:00;1245.724830054709;0.0;1245.724830054709;631.1556197433243;631.1556197433243;631.1556197433243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;631.1556197433243;0.0;342.0000000015554;181.42;93.79874964872542;35.283000282264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.78125035282999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.425000282263994;18.142;0.0;529.7417864951324;0.0;0.0;0.0;0.0;136.63089472452555;-191.3056047180984;0.0;0.0
2040-04-13 16:00:00;1245.7251282019074;0.0;1245.7251282019074;630.2513417732397;630.2513417732397;630.2513417732397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;630.2513417732397;0.0;342.000000001591;180.56999999999996;94.75499964876103;35.283000282264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.67500035283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.340000282264;18.057;93.79874964872542;564.9982996880716;0.0;0.0;0.0;0.0;17.459347386073517;-280.5739939246564;0.0;0.0
2040-04-13 17:00:00;1245.7245557928795;0.0;1245.7245557928795;632.0539339361005;632.0539339361005;632.0539339361005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;632.0539339361005;0.0;342.00000000154864;171.58;104.86874964871863;35.283000282264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.55125035283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.441000282264;17.158;188.549059360004;600.2530500553512;0.0;0.0;0.0;0.0;-205.8280436343366;-543.3151202603071;0.0;0.0
2040-04-13 18:00:00;1245.7245557928795;0.0;1245.7245557928795;632.0539339361005;632.0539339361005;632.0539339361005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;632.0539339361005;0.0;342.00000000154864;173.91;102.24749964871864;35.283000282264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.84250035283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.674000282264004;17.391000000000002;293.40838155575466;635.5060376851123;0.0;0.0;0.0;0.0;-187.10772772673965;-470.5455347326773;0.0;0.0
2040-04-13 19:00:00;1245.7245557928795;0.0;1245.7245557928795;632.0539339361005;632.0539339361005;632.0539339361005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;632.0539339361005;0.0;342.00000000154864;191.13;82.87499964871864;35.283000282264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.99500035282999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.396000282264;19.113;395.6412107853955;670.757262665492;0.0;0.0;0.0;0.0;-168.3526106261723;-446.60065262600233;0.0;0.0
2040-04-13 20:00:00;1245.724830054709;0.0;1245.724830054709;631.1556197433243;631.1556197433243;631.1556197433243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;631.1556197433243;0.0;342.0000000015554;190.04999999999998;84.08999964872544;35.283000282264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.86000035282999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.288000282263994;19.005;478.4964283735749;706.0067250846228;0.0;0.0;0.0;0.0;-155.8232163317359;-421.4542958011625;0.0;0.0
