;H_ccet;H_plb;H_source;P_ccet;P_ccet_no_bonus;P_ccet_no_bonus_ext;P_ccet_no_bonus_int;P_ccet_with_bonus;P_in_hp3;P_in_hp2;P_in_hp4;P_in_hp5;P_in_hp1;P_in_hp6;P_in_hp7;P_in_sub_hp2;P_in_sub_hp5;P_in_sub_hp4;P_in_sub_hp1;P_in_sub_hp6;P_in_sub_hp7;P_in_sub_hp3;P_source;P_spotmarket;P_sub_source;Q_ccet;Q_demand;Q_in_st-tes;Q_in_sub_st-tes;Q_out_hp3;Q_out_hp2;Q_out_hp4;Q_out_hp5;Q_out_hp1;Q_out_hp6;Q_out_hp7;Q_out_prim;Q_out_st-tes;Q_out_sub_hp2;Q_out_sub_hp5;Q_out_sub_hp4;Q_out_sub_hp1;Q_out_sub_hp6;Q_out_sub_hp7;Q_out_sub_hp3;Q_out_sub_st-tes;Q_plb;Q_prim_to_sub;Q_sub_demand;storage_content_st-tes;storage_content_sub_st-tes;Q_out_hp;P_in_hp;Q_out_sub_hp;P_in_sub_hp;Emissions OM;Emissions DM;Sub Emissions OM;Sub Emissions DM
2040-01-01 00:00:00;1245.7234664243306;0.0;1245.7234664243306;635.6370149896742;635.6370149896742;617.7536009690161;17.88341402065808;0.0;0.0;5.26272125171214;0.0;0.0;12.62069276894594;0.0;0.0;1.601651874615713;0.0;0.47514293784304534;1.6150916898355367;0.0;0.0;0.9494491654519785;0.0;617.7536009690161;4.641335667746273;342.0000000015215;157.89;221.09024789064455;0.0;0.0;12.301165905407391;0.0;0.0;29.499802130213833;0.0;0.0;4.8207201464982035;0.0;4.117691640664804;0.0;1.221546413602924;4.1522441021952;0.0;0.0;2.440941726338508;0.0;0.0;3.856576117198563;15.789;0.0;0.0;41.800968035621224;17.88341402065808;11.932423882801437;4.641335667746273;250.6395614445753;250.6395614445753;0.0;0.0
2040-01-01 01:00:00;1245.7234664243306;0.0;1245.7234664243306;635.6370149896742;635.6370149896742;617.7536009690161;17.88341402065808;0.0;0.0;5.26272125171214;0.0;0.0;12.62069276894594;0.0;0.0;1.6178033541474575;0.0;0.47993440442629787;1.631378700005289;0.0;0.0;0.9590236610120133;0.0;617.7536009690161;4.688140119591058;342.0000000015215;156.96;222.1366886114395;0.0;0.0;12.301165905407391;0.0;0.0;29.499802130213833;0.0;0.0;4.704279425703238;0.0;4.117744292460004;0.0;1.2215620331823411;4.152297195803262;0.0;0.0;2.4409729379918046;0.0;0.0;3.76342354056259;15.696000000000003;221.09024789064455;0.0;41.800968035621224;17.88341402065808;11.932576459437414;4.688140119591058;250.6395614445753;250.6395614445753;0.0;0.0
2040-01-01 02:00:00;1245.723203096938;0.0;1245.723203096938;636.5290311402231;636.5290311402231;618.8075140807374;17.72151705948565;0.0;0.0;5.215078302934822;0.0;0.0;12.506438756550825;0.0;0.0;1.601651874615713;0.0;0.47514293784304534;1.6150916898355367;0.0;0.0;0.9494491654519785;0.0;618.8075140807374;4.641335667746273;342.00000000151584;154.9;224.46525811111917;0.0;0.0;12.304479556903253;0.0;0.0;29.507748699198277;0.0;0.0;4.446970146498207;0.0;4.117691640664804;0.0;1.221546413602924;4.1522441021952;0.0;0.0;2.440941726338508;0.0;0.0;3.5575761171985656;15.490000000000002;443.2158819896895;0.0;41.812228256101534;17.72151705948565;11.932423882801437;4.641335667746273;250.63950846310394;250.63950846310394;0.0;0.0
2040-01-01 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.074292676775819;0.0;0.0;12.168816441202392;0.0;0.0;1.5857146783086224;0.0;0.47041504010549917;1.599020760988383;0.0;0.0;0.9400016956408237;17.24310911797821;0.0;4.595152175043328;0.0;143.27;7.059999999999889;0.0;0.0;12.312536483743955;0.0;0.0;29.527070261837622;0.0;0.0;2.993373446126245;111.48376670054455;4.1176493196341;0.0;1.2215338587280602;4.152201426039365;0.0;0.0;2.4409166386974794;0.0;0.0;2.394698756900996;14.327000000000002;667.6589793067092;0.0;41.83960674558158;17.24310911797821;11.932301243099005;4.595152175043328;0.0;0.0;0.0;0.0
2040-01-01 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.120462621997847;0.0;0.0;12.279537998726783;0.0;0.0;1.5857146783086224;0.0;0.47041504010549917;1.599020760988383;0.0;0.0;0.9400016956408237;17.40000062072463;0.0;4.595152175043328;0.0;155.22;7.059999999999889;0.0;0.0;12.310462808879306;0.0;0.0;29.522097318731262;0.0;0.0;4.487123446126245;124.93456331851559;4.1176493196341;0.0;1.2215338587280602;4.152201426039365;0.0;0.0;2.4409166386974794;0.0;0.0;3.589698756900996;15.522;563.2018296571991;0.0;41.83256012761057;17.40000062072463;11.932301243099005;4.595152175043328;0.0;0.0;0.0;0.0
2040-01-01 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.167435354157507;0.0;0.0;12.392184744155713;0.0;0.0;1.5857146783086224;0.0;0.47041504010549917;1.599020760988383;0.0;0.0;0.9400016956408237;17.55962009831322;0.0;4.595152175043328;0.0;176.6;0.0;0.0;0.0;12.307747144947868;0.0;0.0;29.515584802011652;0.0;0.0;7.1596234461262425;141.9362914991667;4.1176493196341;0.0;1.2215338587280602;4.152201426039365;0.0;0.0;2.4409166386974794;0.0;0.0;5.7276987569009945;17.66;445.2991062472006;0.0;41.82333194695952;17.55962009831322;11.932301243099005;4.595152175043328;0.0;0.0;0.0;0.0
2040-01-01 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.310364200489455;0.0;0.0;12.734946781341048;0.0;0.0;1.6178033541474575;0.0;0.47993440442629787;1.631378700005289;0.0;0.0;0.9590236610120133;18.045310981830504;0.0;4.688140119591058;0.0;202.66999999999996;7.059999999999889;0.0;0.0;12.29780743752313;0.0;0.0;29.49174808567787;0.0;0.0;10.418029425703237;178.35847390250208;4.117744292460004;0.0;1.221562033182341;4.152297195803262;0.0;0.0;2.4409729379918046;0.0;0.0;8.33442354056259;20.267;303.3405497927215;0.0;41.789555523201;18.045310981830504;11.932576459437414;4.688140119591058;0.0;0.0;0.0;0.0
2040-01-01 07:00:00;0.0;52.31938803865696;52.31938803865696;0.0;0.0;0.0;0.0;0.0;0.0;5.358250879152917;0.0;0.0;12.849785289829443;0.0;0.0;1.6339941406123033;0.0;0.4847375317280669;1.6477053469413145;0.0;0.0;0.9686214574749603;18.20803616898236;0.0;4.735058476756645;0.0;205.65000000000003;7.059999999999889;0.0;0.0;12.294111537739184;0.0;0.0;29.482884835384535;0.0;0.0;10.790369509483645;132.01995449963573;4.117788440115976;0.0;1.2215751299403133;4.152341713911983;0.0;0.0;2.4409991084448124;0.0;49.703418636724116;8.632295607586917;20.565;132.0269088627297;0.0;41.77699637312372;18.20803616898236;11.932704392413084;4.735058476756645;10.52666087337778;10.52666087337778;0.0;0.0
2040-01-01 08:00:00;0.0;174.79667215812935;174.79667215812935;0.0;0.0;0.0;0.0;0.0;0.0;5.40723300312884;0.0;0.0;12.967250819220618;0.0;0.0;1.6339941406123033;0.0;0.4847375317280669;1.6477053469413145;0.0;0.0;0.9686214574749603;18.374483822349458;0.0;4.735058476756645;0.0;204.26000000000002;0.0;0.0;0.0;12.289045395206891;0.0;0.0;29.470735564054053;0.0;0.0;10.616619509483646;7.059999999999832;4.117788440115976;0.0;1.2215751299403133;4.152341713911983;0.0;0.0;2.4409991084448124;0.0;166.0568385502229;8.493295607586917;20.426000000000002;7.060353017650714;0.0;41.759780959260944;18.374483822349458;11.932704392413084;4.735058476756645;35.169090438215626;35.169090438215626;0.0;0.0
2040-01-01 09:00:00;0.0;179.84798794760283;179.84798794760283;0.0;0.0;0.0;0.0;0.0;0.0;5.40723300312884;0.0;0.0;12.967250819220618;0.0;0.0;1.6339941406123033;0.0;0.4847375317280669;1.6477053469413145;0.0;0.0;0.9686214574749603;18.374483822349458;0.0;4.735058476756645;0.0;202.25;0.0;0.0;0.0;12.289045395206891;0.0;0.0;29.470735564054053;0.0;0.0;10.365369509483646;0.0;4.117788440115976;0.0;1.2215751299403133;4.152341713911983;0.0;0.0;2.4409991084448124;0.0;170.8555885502227;8.292295607586917;20.225;0.0;0.0;41.759780959260944;18.374483822349458;11.932704392413084;4.735058476756645;36.185415175057685;36.185415175057685;0.0;0.0
