timeindex;heat_demand;temp_feed_flow;temp_back_flow;T_foerde_scaled;T_hs_ff;T_cons_ff;el_spot_price;gas_price;co2_price;ef_om;ef_dm;hp_Q_max;hp_Q_min;hp_c_1;hp_c_0;ccet_H_max;ccet_H_min;ccet_eta_el;ccet_eta_th;biogas_price
2040-01-04 11:00:00;230.54;102.43;50;5.815349658890706;5;102;107.674614306;30.32;126.0;0.0793915390989649;0.4456000000000001;1.026991398418615;0.3082727619976261;2.533814002699808;-0.0983108649589227;3.6424504789979215;1.6751360034517804;0.5032124652240861;0.2745404517609743;124.82
2040-01-04 12:00:00;218.81;100.96;50;5.815349658890706;5;100;107.674614306;30.32;126.0;0.0803972627117958;0.4455999999999999;1.0212931400023486;0.3066728731934419;2.604120971596936;-0.1067006140749684;3.642473746646822;1.6751359359594935;0.5037649446513661;0.2745386980277842;124.82
2040-01-04 13:00:00;215.12;99.97;50;5.815349658890706;5;99;108.011647059;30.32;126.0;0.0894651272759681;0.4456;1.0182477618375023;0.3058248826332772;2.6405294374336488;-0.1110507122742538;3.642472971722004;1.675135901888558;0.5044805199632159;0.2745387564350376;124.82
2040-01-04 14:00:00;222.36;100.04;50;5.815349658890706;5;100;122.047058824;30.32;126.0;0.1621958591854475;0.5703620901434289;1.0212931400023486;0.3066728731934419;2.604120971596936;-0.1067006140749684;3.642473746646822;1.6751359359594935;0.5037649446513661;0.2745386980277842;124.82
2040-01-04 15:00:00;224.6;99.98;50;5.815349658890706;5;99;122.047058824;30.32;126.0;0.2020217419528739;0.6616239545500855;1.0182477618375023;0.3058248826332772;2.6405294374336488;-0.1110507122742538;3.642472971722004;1.675135901888558;0.5044805199632159;0.2745387564350376;124.82
2040-01-04 16:00:00;226.39;98.94;50;5.815349658890706;5;98;122.047058824;30.32;126.0;0.1956279649601856;0.7473582078221408;1.0150636227323475;0.3049450908072831;2.677802047635958;-0.1155054934403567;3.642472018955495;1.6751358670562966;0.5052046533622626;0.2745388282465186;124.82
2040-01-04 17:00:00;227.97;98.96;50;5.815349658890706;5;98;122.047058824;30.32;126.0;0.1986115866273793;0.6728375235717754;1.0150636227323475;0.3049450908072831;2.677802047635958;-0.1155054934403567;3.642472018955495;1.6751358670562966;0.5052046533622626;0.2745388282465186;124.82
2040-01-04 18:00:00;222.28;98.12;50;5.815349658890706;5;98;122.047058824;30.32;126.0;0.15585651467392;0.6843991891441329;1.0150636227323475;0.3049450908072831;2.677802047635958;-0.1155054934403567;3.642472018955495;1.6751358670562966;0.5052046533622626;0.2745388282465186;124.82
2040-01-04 19:00:00;218.23;97.69;50;5.815349658890706;5;97;122.047058824;30.32;126.0;0.1437028364807946;0.5371181615548141;1.0150710621841883;0.3046315645871817;2.708207516509001;-0.1180872627551624;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817;124.82
2040-01-04 20:00:00;208.13;95.99;50;5.815349658890706;5;95;118.385647059;30.32;126.0;0.1016332131907929;0.4456000000000001;1.0183618967127417;0.3045779168814432;2.76269305631805;-0.121359675622726;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601;124.82
2040-01-04 21:00:00;203.17;95.75;50;5.815349658890706;5;95;111.004757016;30.32;126.0;0.1011041978501698;0.4455999999999999;1.0183618967127417;0.3045779168814432;2.76269305631805;-0.121359675622726;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601;124.82
2040-01-04 22:00:00;185.5;94.83;50;5.815349658890706;5;94;111.004757016;30.32;126.0;0.1010570347539175;0.4455999999999999;1.0200035815120367;0.3045435709904212;2.790582260173636;-0.1230242653629685;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895;124.82
2040-01-04 23:00:00;177.47;95.14;50;5.815349658890706;5;95;107.674614306;30.32;126.0;0.1006152753059376;0.4456;1.0183618967127417;0.3045779168814432;2.76269305631805;-0.121359675622726;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601;124.82
2040-01-05 00:00:00;167.79;93.77;50;5.568135255035967;5;93;107.674614306;30.32;126.0;0.0892218284289431;0.4456;1.0216426874665532;0.3045040628124171;2.81891607096512;-0.1247083543496357;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431;124.82
2040-01-05 01:00:00;163.65;93.06;50;5.568135255035967;5;93;107.674614306;30.32;126.0;0.0695054285494842;0.4455999999999998;1.0216426874665532;0.3045040628124171;2.81891607096512;-0.1247083543496357;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431;124.82
2040-01-05 02:00:00;167.24;93.86;50;5.568135255035967;5;93;107.674614306;30.32;126.0;0.0586909249945981;0.4456000000000001;1.0216426874665532;0.3045040628124171;2.81891607096512;-0.1247083543496357;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431;124.82
2040-01-05 03:00:00;168.4;93.41;50;5.568135255035967;5;93;107.674614306;30.32;126.0;0.0598060572552638;0.4455999999999998;1.0216426874665532;0.3045040628124171;2.81891607096512;-0.1247083543496357;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431;124.82
2040-01-05 04:00:00;171.03;92.59;50;5.568135255035967;5;92;107.674614306;30.32;126.0;0.0758384454066189;0.4455999999999998;1.0235222985647523;0.3045768282337286;2.845959006467205;-0.1259573107046483;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479;124.82
2040-01-05 05:00:00;188.86;93.76;50;5.568135255035967;5;93;107.674614306;30.32;126.0;0.0996524279249898;0.4455999999999999;1.0216426874665532;0.3045040628124171;2.81891607096512;-0.1247083543496357;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431;124.82
2040-01-05 06:00:00;210.78;97.14;50;5.568135255035967;5;97;118.385647059;30.32;126.0;0.0995303736915625;0.4456;1.0150710621841883;0.3046315645871817;2.708207516509001;-0.1180872627551624;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817;124.82
2040-01-05 07:00:00;213.13;98.4;50;5.568135255035967;5;98;118.385647059;30.32;126.0;0.0965476359563436;0.4456;1.0150636227323475;0.3049450908072831;2.677802047635958;-0.1155054934403567;3.642472018955495;1.6751358670562966;0.5052046533622626;0.2745388282465186;124.82
2040-01-05 08:00:00;213.33;97.96;50;5.568135255035967;5;97;107.674614306;30.32;126.0;0.0807021983483269;0.4455999999999999;1.0150710621841883;0.3046315645871817;2.708207516509001;-0.1180872627551624;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817;124.82
2040-01-05 09:00:00;210.84;96.81;50;5.568135255035967;5;96;104.771297647;30.32;126.0;0.0;0.0;1.0167177015601685;0.3046072119662851;2.735238142502286;-0.1197141491527824;3.642470263317862;1.6751357970704517;0.506657332755907;0.2745389605716823;124.82
2040-01-05 10:00:00;207.7;95.91;50;5.568135255035967;5;95;104.444375877;30.32;126.0;0.0;0.0;1.0183618967127417;0.3045779168814432;2.76269305631805;-0.121359675622726;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601;124.82
2040-01-05 11:00:00;205.33;95.89;50;5.568135255035967;5;95;104.444375877;30.32;126.0;0.0;0.0;1.0183618967127417;0.3045779168814432;2.76269305631805;-0.121359675622726;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601;124.82
2040-01-05 12:00:00;205.31;96.68;50;5.568135255035967;5;96;104.444375877;30.32;126.0;0.0;0.0;1.0167177015601685;0.3046072119662851;2.735238142502286;-0.1197141491527824;3.642470263317862;1.6751357970704517;0.506657332755907;0.2745389605716823;124.82
2040-01-05 13:00:00;204.76;96.98;50;5.568135255035967;5;96;107.674614306;30.32;126.0;0.0369401985178589;0.4456000000000003;1.0167177015601685;0.3046072119662851;2.735238142502286;-0.1197141491527824;3.642470263317862;1.6751357970704517;0.506657332755907;0.2745389605716823;124.82
2040-01-05 14:00:00;205.16;98.6;50;5.568135255035967;5;98;107.674614306;30.32;126.0;0.0887467306825934;0.4455999999999999;1.0150636227323475;0.3049450908072831;2.677802047635958;-0.1155054934403567;3.642472018955495;1.6751358670562966;0.5052046533622626;0.2745388282465186;124.82
2040-01-05 15:00:00;205.7;99.22;50;5.568135255035967;5;99;118.016243928;30.32;126.0;0.0973328285269269;0.4693659916352961;1.0182477618375023;0.3058248826332772;2.6405294374336488;-0.1110507122742538;3.642472971722004;1.675135901888558;0.5044805199632159;0.2745387564350376;124.82
2040-01-05 16:00:00;206.59;98.33;50;5.568135255035967;5;98;118.016243928;30.32;126.0;0.0895071974250474;0.4613001693428437;1.0150636227323475;0.3049450908072831;2.677802047635958;-0.1155054934403567;3.642472018955495;1.6751358670562966;0.5052046533622626;0.2745388282465186;124.82
2040-01-05 17:00:00;206.06;97.71;50;5.568135255035967;5;97;111.004757016;30.32;126.0;0.0842047904838742;0.4455999999999998;1.0150710621841883;0.3046315645871817;2.708207516509001;-0.1180872627551624;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817;124.82
2040-01-05 18:00:00;206.81;97.2;50;5.568135255035967;5;97;107.674614306;30.32;126.0;0.0842106571767749;0.4455999999999999;1.0150710621841883;0.3046315645871817;2.708207516509001;-0.1180872627551624;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817;124.82
2040-01-05 19:00:00;215.87;98.98;50;5.568135255035967;5;98;107.674614306;30.32;126.0;0.0837196089361867;0.4455999999999999;1.0150636227323475;0.3049450908072831;2.677802047635958;-0.1155054934403567;3.642472018955495;1.6751358670562966;0.5052046533622626;0.2745388282465186;124.82
2040-01-05 20:00:00;214.25;100.19;50;5.568135255035967;5;100;107.674614306;30.32;126.0;0.0328716110325893;0.4455999999999999;1.0212931400023486;0.3066728731934419;2.604120971596936;-0.1067006140749684;3.642473746646822;1.6751359359594935;0.5037649446513661;0.2745386980277842;124.82
2040-01-05 21:00:00;211.88;102.29;50;5.568135255035967;5;102;107.674614306;30.32;126.0;0.0131752154961148;0.4456000000000013;1.026991398418615;0.3082727619976261;2.533814002699808;-0.0983108649589227;3.6424504789979215;1.6751360034517804;0.5032124652240861;0.2745404517609743;124.82
2040-01-05 22:00:00;196.15;101.27;50;5.568135255035967;5;101;104.444375877;30.32;126.0;0.0;0.0;1.024205774087331;0.3074888652027516;2.568556034764525;-0.1024543417289998;3.642474479678195;1.675135969727456;0.5030590223827603;0.2745386427781278;124.82
2040-01-05 23:00:00;179.63;98.09;50;5.568135255035967;5;98;104.444375877;30.32;126.0;0.0;0.0;1.0150636227323475;0.3049450908072831;2.677802047635958;-0.1155054934403567;3.642472018955495;1.6751358670562966;0.5052046533622626;0.2745388282465186;124.82
2040-01-06 00:00:00;178.87;98.0;50;5.3279703961566;5;98;104.444375877;30.32;126.0;0.0;0.0;1.0150636227323475;0.3049450908072831;2.677802047635958;-0.1155054934403567;3.642472018955495;1.6751358670562966;0.5052046533622626;0.2745388282465186;124.82
