timeindex;heat_demand;temp_feed_flow;temp_back_flow;T_foerde_scaled;T_hs_ff;T_cons_ff;el_spot_price;gas_price;co2_price;ef_om;ef_dm;hp_Q_max;hp_Q_min;hp_c_1;hp_c_0;ccet_H_max;ccet_H_min;ccet_eta_el;ccet_eta_th;biogas_price
2040-01-01 00:00:00;157.89;91.34;50;6.175611074554423;6;91;96.9;35.28;80.0;0.1437439666143105;0.976893040209896;1.02001587146971;0.3023347689563648;2.907723604612061;-0.1281215204099282;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489;124.82
2040-01-01 01:00:00;156.96;91.64;50;6.175611074554423;6;91;96.8984198223;35.28;80.0;0.1059940992822698;0.9370000000000012;1.02001587146971;0.3023347689563648;2.907723604612061;-0.1281215204099282;3.6424662760945337;1.675135618390213;0.5102553111680384;0.2745392610955489;124.82
2040-01-01 02:00:00;154.9;90.82;50;6.175611074554423;6;90;94.4260357143;35.28;80.0;0.1022859914448121;0.9370000000000008;1.0225289320266069;0.3027068968847126;2.9320161382615457;-0.1283170680634885;3.6424655061313977;1.675135581989342;0.5109714819132982;0.2745393191290686;124.82
2040-01-01 03:00:00;143.27;87.92;50;6.175611074554423;6;87;93.7176470588;35.28;80.0;0.0978223889682383;0.9369999999999996;1.0301446703793893;0.3038815117272018;3.0065562443274265;-0.1287836168351352;3.642462625148599;1.6751354696795415;0.5131316878759737;0.2745395362742038;124.82
2040-01-01 04:00:00;155.22;88.26;50;6.175611074554423;6;88;93.7176470588;35.28;80.0;0.0968140775240329;0.9369999999999996;1.0275931744892886;0.3034800378098314;2.9814282607395515;-0.128648596992629;3.6424636611589207;1.675135508439062;0.5124120459345632;0.2745394581881009;124.82
2040-01-01 05:00:00;176.6;89.39;50;6.175611074554423;6;89;93.7176470588;35.28;80.0;0.0386148533778274;0.9370000000000002;1.0250546476344673;0.303088577405414;2.956582969671571;-0.1284929182763428;3.6424645832695743;1.6751355453539905;0.5116919498213934;0.2745393886868755;124.82
2040-01-01 06:00:00;202.67;92.51;50;6.175611074554423;6;92;93.7176470588;35.28;80.0;0.0495420623480842;0.9370000000000004;1.0175153113822328;0.3019719724734817;2.883701276778777;-0.1279067364593038;3.6424670570618978;1.6751356546237737;0.5095375169710804;0.2745392022326479;124.82
2040-01-01 07:00:00;205.65;93.63;50;6.175611074554423;6;93;93.7176470588;35.28;80.0;0.0307694351057235;0.9370000000000018;1.015510437035215;0.3018395740048631;2.856624882461658;-0.1268121899583185;3.6424678564529778;1.6751356908258033;0.5088186438508916;0.2745391419811431;124.82
2040-01-01 08:00:00;204.26;94.68;50;6.175611074554423;6;94;91.5932546429;35.28;80.0;0.0;0.0;1.0137483230248063;0.3018162342468205;2.8283026508907776;-0.1252973092443192;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895;124.82
2040-01-01 09:00:00;202.25;94.45;50;6.175611074554423;6;94;89.4080820106;35.28;80.0;0.0;0.0;1.0137483230248063;0.3018162342468205;2.8283026508907776;-0.1252973092443192;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895;124.82
2040-01-01 10:00:00;201.91;94.45;50;6.175611074554423;6;94;89.4080820106;35.28;80.0;0.0;0.0;1.0137483230248063;0.3018162342468205;2.8283026508907776;-0.1252973092443192;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895;124.82
2040-01-01 11:00:00;201.85;94.43;50;6.175611074554423;6;94;89.4080820106;35.28;80.0;0.0;0.0;1.0137483230248063;0.3018162342468205;2.8283026508907776;-0.1252973092443192;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895;124.82
2040-01-01 12:00:00;201.48;94.28;50;6.175611074554423;6;94;90.9061176471;35.28;80.0;0.0;0.0;1.0137483230248063;0.3018162342468205;2.8283026508907776;-0.1252973092443192;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895;124.82
2040-01-01 13:00:00;208.39;94.78;50;6.175611074554423;6;94;91.17321;35.28;80.0;0.0;0.0;1.0137483230248063;0.3018162342468205;2.8283026508907776;-0.1252973092443192;3.64246865847468;1.6751357264722042;0.5080990972797259;0.2745390815313895;124.82
2040-01-01 14:00:00;210.86;95.22;50;6.175611074554423;6;95;96.6161309885;35.28;80.0;0.1015343998197015;0.9369999999999996;1.0119855182999336;0.3017894598690941;2.800412712441647;-0.1237972511707039;3.6424694613826887;1.67513576186545;0.5073785621363227;0.2745390210148601;124.82
2040-01-01 15:00:00;234.89;97.54;50;6.175611074554423;6;97;97.3464285714;35.28;80.0;0.2134275505275205;1.0225660920346245;1.0084579160874445;0.3017258982394589;2.745890860062014;-0.1208403061889901;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817;124.82
2040-01-01 16:00:00;246.54;99.89;50;6.175611074554423;6;99;99.8952781674;35.28;80.0;0.2355456361245933;0.8774998604082299;1.0103032150236957;0.3026860522678838;2.679557086079899;-0.114478896478293;3.642472971722004;1.675135901888558;0.5044805199632159;0.2745387564350376;124.82
2040-01-01 17:00:00;237.96;100.33;50;6.175611074554423;6;100;99.8952781674;35.28;80.0;0.2474649968244772;0.8250187933166101;1.012442178381837;0.3033913963149827;2.6441003078778493;-0.1105433418534462;3.642473746646822;1.6751359359594935;0.5037649446513661;0.2745386980277842;124.82
2040-01-01 18:00:00;219.61;98.39;50;6.175611074554423;6;98;99.8952781674;35.28;80.0;0.2468870628918159;0.8411901128788469;1.0080547363410914;0.3019523969886037;2.71581528909998;-0.1185054247362155;3.642472018955495;1.6751358670562966;0.5052046533622626;0.2745388282465186;124.82
2040-01-01 19:00:00;210.98;96.93;50;6.175611074554423;6;96;99.8952781674;35.28;80.0;0.2440225243771041;0.8849151948104222;1.0102220428884272;0.3017593241305819;2.772945280368103;-0.1223116891797763;3.642470263317862;1.6751357970704517;0.506657332755907;0.2745389605716823;124.82
2040-01-01 20:00:00;210.1;97.12;50;6.175611074554423;6;97;99.8952781674;35.28;80.0;0.2425328938024649;0.9290623814078548;1.0084579160874445;0.3017258982394589;2.745890860062014;-0.1208403061889901;3.642471135093296;1.675135832094476;0.5059313065980704;0.2745388948645817;124.82
2040-01-01 21:00:00;205.69;98.15;50;6.175611074554423;6;98;99.8952781674;35.28;80.0;0.240968236427756;1.0004312825055914;1.0080547363410914;0.3019523969886037;2.71581528909998;-0.1185054247362155;3.642472018955495;1.6751358670562966;0.5052046533622626;0.2745388282465186;124.82
2040-01-01 22:00:00;184.68;96.36;50;6.175611074554423;6;96;96.9;35.28;80.0;0.2272083050999438;1.0146264494080155;1.0102220428884272;0.3017593241305819;2.772945280368103;-0.1223116891797763;3.642470263317862;1.6751357970704517;0.506657332755907;0.2745389605716823;124.82
2040-01-01 23:00:00;181.2;96.89;50;6.175611074554423;6;96;96.8984198223;35.28;80.0;0.1264959552190304;0.9370000000000008;1.0102220428884272;0.3017593241305819;2.772945280368103;-0.1223116891797763;3.642470263317862;1.6751357970704517;0.506657332755907;0.2745389605716823;124.82
2040-01-02 00:00:00;192.06;99.76;50;6.069655989754669;6;99;96.6161309885;35.28;80.0;0.1255639623243282;0.9370000000000004;1.0103032150236957;0.3026860522678838;2.679557086079899;-0.114478896478293;3.642472971722004;1.675135901888558;0.5044805199632159;0.2745387564350376;124.82
2040-01-02 01:00:00;195.33;100.88;50;6.069655989754669;6;100;96.6161309885;35.28;80.0;0.1268678049115232;0.9370000000000008;1.012442178381837;0.3033913963149827;2.6441003078778493;-0.1105433418534462;3.642473746646822;1.6751359359594935;0.5037649446513661;0.2745386980277842;124.82
2040-01-02 02:00:00;203.88;104.5;50;6.069655989754669;6;104;96.6161309885;35.28;80.0;0.1271899752402838;0.9370000000000008;1.0144208943146278;0.3055751886960321;2.510024399890812;-0.0957846690975464;3.6424514883771058;1.6751360709009382;0.5018569756063949;0.2745403756818886;124.82
2040-01-02 03:00:00;203.45;106.31;50;6.069655989754669;6;106;96.6161309885;35.28;80.0;0.1289230311394732;0.9370000000000008;1.006893615150301;0.3059771174280617;2.447416689960649;-0.089064184289196;3.642452622548899;1.6751361365226929;0.5004973907740338;0.2745402901968375;124.82
2040-01-02 04:00:00;205.04;106.85;50;6.069655989754669;6;106;96.9;35.28;80.0;0.1652016032340904;0.9725714621579936;1.006893615150301;0.3059771174280617;2.447416689960649;-0.089064184289196;3.642452622548899;1.6751361365226929;0.5004973907740338;0.2745402901968375;124.82
2040-01-02 05:00:00;213.05;105.15;50;6.069655989754669;6;105;96.9;35.28;80.0;0.1971489990504276;0.9950321421410314;1.010637220578709;0.3057880885715084;2.4783888486747605;-0.0923828169747563;3.642452039299752;1.6751361042914723;0.5011783883111377;0.2745403341576318;124.82
2040-01-02 06:00:00;219.87;102.1;50;6.069655989754669;6;102;97.3464285714;35.28;80.0;0.2527819882497775;1.0225660920346238;1.0164091080049322;0.304717368157177;2.575511630103057;-0.1029406977318439;3.6424504789979215;1.6751360034517804;0.5032124652240861;0.2745404517609743;124.82
2040-01-02 07:00:00;234.99;102.18;50;6.069655989754669;6;102;97.3464285714;35.28;80.0;0.2544740610183869;1.022566092034624;1.0164091080049322;0.304717368157177;2.575511630103057;-0.1029406977318439;3.6424504789979215;1.6751360034517804;0.5032124652240861;0.2745404517609743;124.82
2040-01-02 08:00:00;256.44;103.67;50;6.069655989754669;6;103;97.3464285714;35.28;80.0;0.2355465649849231;1.0225660920346238;1.0182453544752856;0.3053382380949703;2.5423406847485253;-0.099271178818013;3.642450968822616;1.6751360372344817;0.5025347708305133;0.2745404148418406;124.82
2040-01-02 09:00:00;263.88;104.39;50;6.069655989754669;6;104;96.9;35.28;80.0;0.1857323803233905;1.007552826415289;1.0144208943146278;0.3055751886960321;2.510024399890812;-0.0957846690975464;3.6424514883771058;1.6751360709009382;0.5018569756063949;0.2745403756818886;124.82
2040-01-02 10:00:00;253.68;104.42;50;6.069655989754669;6;104;96.6161309885;35.28;80.0;0.0980720640550062;0.9369999999999992;1.0144208943146278;0.3055751886960321;2.510024399890812;-0.0957846690975464;3.6424514883771058;1.6751360709009382;0.5018569756063949;0.2745403756818886;124.82
2040-01-02 11:00:00;230.03;103.16;50;6.069655989754669;6;103;93.7176470588;35.28;80.0;0.0663697474113518;0.9369999999999996;1.0182453544752856;0.3053382380949703;2.5423406847485253;-0.099271178818013;3.642450968822616;1.6751360372344817;0.5025347708305133;0.2745404148418406;124.82
2040-01-02 12:00:00;229.25;104.5;50;6.069655989754669;6;104;93.7176470588;35.28;80.0;0.0797659862329249;0.9369999999999992;1.0144208943146278;0.3055751886960321;2.510024399890812;-0.0957846690975464;3.6424514883771058;1.6751360709009382;0.5018569756063949;0.2745403756818886;124.82
2040-01-02 13:00:00;229.82;105.01;50;6.069655989754669;6;105;96.9;35.28;80.0;0.1140059908576316;0.9416268899304372;1.010637220578709;0.3057880885715084;2.4783888486747605;-0.0923828169747563;3.642452039299752;1.6751361042914723;0.5011783883111377;0.2745403341576318;124.82
2040-01-02 14:00:00;250.39;108.78;50;6.069655989754669;6;108;99.8952781674;35.28;80.0;0.2514379162493632;0.997892175375234;0.999523699079959;0.3062844133677706;2.387394979102806;-0.0826707227109372;3.642453906793362;1.6751362002796806;0.499133224648443;0.2745401934004007;124.82
2040-01-02 15:00:00;237.23;105.33;50;6.069655989754669;6;105;99.8952781674;35.28;80.0;0.3003482485626249;0.7300862221902915;1.010637220578709;0.3057880885715084;2.4783888486747605;-0.0923828169747563;3.642452039299752;1.6751361042914723;0.5011783883111377;0.2745403341576318;124.82
2040-01-02 16:00:00;253.36;105.73;50;6.069655989754669;6;105;100.357142857;35.28;80.0;0.4062088996094817;0.8864904274393655;1.010637220578709;0.3057880885715084;2.4783888486747605;-0.0923828169747563;3.642452039299752;1.6751361042914723;0.5011783883111377;0.2745403341576318;124.82
2040-01-02 17:00:00;262.13;105.78;50;6.069655989754669;6;105;103.460972018;35.28;80.0;0.439046368023881;0.921608621107442;1.010637220578709;0.3057880885715084;2.4783888486747605;-0.0923828169747563;3.642452039299752;1.6751361042914723;0.5011783883111377;0.2745403341576318;124.82
2040-01-02 18:00:00;258.44;105.16;50;6.069655989754669;6;105;109.489739912;35.28;80.0;0.4464010844869731;0.921608621107442;1.010637220578709;0.3057880885715084;2.4783888486747605;-0.0923828169747563;3.642452039299752;1.6751361042914723;0.5011783883111377;0.2745403341576318;124.82
2040-01-02 19:00:00;257.52;105.0;50;6.069655989754669;6;105;100.357142857;35.28;80.0;0.4556733987115967;0.921608621107442;1.010637220578709;0.3057880885715084;2.4783888486747605;-0.0923828169747563;3.642452039299752;1.6751361042914723;0.5011783883111377;0.2745403341576318;124.82
2040-01-02 20:00:00;262.07;106.66;50;6.069655989754669;6;106;100.357142857;35.28;80.0;0.3999169448449665;0.8434818749096394;1.006893615150301;0.3059771174280617;2.447416689960649;-0.089064184289196;3.642452622548899;1.6751361365226929;0.5004973907740338;0.2745402901968375;124.82
2040-01-02 21:00:00;245.97;104.9;50;6.069655989754669;6;104;100.357142857;35.28;80.0;0.4353098676700482;0.8811689841387359;1.0144208943146278;0.3055751886960321;2.510024399890812;-0.0957846690975464;3.6424514883771058;1.6751360709009382;0.5018569756063949;0.2745403756818886;124.82
2040-01-02 22:00:00;233.6;105.19;50;6.069655989754669;6;105;100.357142857;35.28;80.0;0.3281394555260498;0.7338103633001453;1.010637220578709;0.3057880885715084;2.4783888486747605;-0.0923828169747563;3.642452039299752;1.6751361042914723;0.5011783883111377;0.2745403341576318;124.82
2040-01-02 23:00:00;223.1;104.95;50;6.069655989754669;6;104;99.8952781674;35.28;80.0;0.3268851049324555;0.7544776963851405;1.0144208943146278;0.3055751886960321;2.510024399890812;-0.0957846690975464;3.6424514883771058;1.6751360709009382;0.5018569756063949;0.2745403756818886;124.82
2040-01-03 00:00:00;220.31;105.31;50;5.815349658890706;5;105;99.8952781674;35.28;80.0;0.3381132472662747;0.7553292748939664;1.0197038089962538;0.3091976348769284;2.4396912606851044;-0.0880451596470035;3.642452039299752;1.6751361042914723;0.5011783883111377;0.2745403341576318;124.82
2040-01-03 01:00:00;227.53;106.31;50;5.815349658890706;5;106;99.8952781674;35.28;80.0;0.3545739665753766;0.7415031106989395;1.014819961882857;0.3092621104224395;2.4104459778489185;-0.0850260427887409;3.642452622548899;1.6751361365226929;0.5004973907740338;0.2745402901968375;124.82
2040-01-03 02:00:00;239.76;108.95;50;5.815349658890706;5;108;99.8952781674;35.28;80.0;0.3666506149398042;0.7320554453301561;1.0052315144844388;0.3093451119650479;2.353595710677664;-0.0791729704572433;3.642453906793362;1.6751362002796806;0.499133224648443;0.2745401934004007;124.82
2040-01-03 03:00:00;235.34;108.65;50;5.815349658890706;5;108;100.357142857;35.28;80.0;0.4270646582079366;0.8017308212120926;1.0052315144844388;0.3093451119650479;2.353595710677664;-0.0791729704572433;3.642453906793362;1.6751362002796806;0.499133224648443;0.2745401934004007;124.82
2040-01-03 04:00:00;244.06;110.03;50;5.815349658890706;5;110;103.460972018;35.28;80.0;0.5269962386119589;0.921608621107442;0.9962226377402732;0.3093606187907743;2.2919877393027024;-0.0718949806884728;3.642455361608576;1.675136263991682;0.497766311887429;0.2745400837476214;124.82
2040-01-03 05:00:00;279.62;114.31;50;5.815349658890706;5;114;124.248116832;35.28;80.0;0.5294642571811919;0.9216086211074423;0.9787789147125516;0.3088624869011931;2.1742112933171813;-0.0579909295862702;3.6424575805529553;1.675136391708467;0.4950565724633197;0.2745399165012817;124.82
2040-01-03 06:00:00;296.38;116.7;50;5.815349658890706;5;116;127.141756609;35.28;80.0;0.5355957887581245;0.921608621107442;0.969013339601365;0.3075831422984794;2.1176584324852405;-0.0515779014610534;3.6424589191326655;1.675136456111732;0.4937235287358782;0.2745398156096792;124.82
